GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040	GSM6311041	GSM6311042	GSM6311043	GSM6311044	GSM6311045
2134	3	0	5	1	3	3	6	0	1
7780	0	0	0	0	12	17	13	0	0
105376910	0	0	0	0	0	0	1	0	0
84676	0	0	0	0	1	0	0	0	0
149420	113	99	72	72	440	567	588	173	229
105376886	3	0	0	0	0	1	0	0	0
79927	5	0	1	2	5	1	3	2	0
110806296	0	0	0	0	0	2	0	0	0
51042	583	584	445	291	531	561	548	799	797
10256	300	320	307	293	329	350	322	190	204
378807	1	0	0	0	1	3	0	0	0
101928303	0	0	0	0	0	0	0	0	0
64793	579	605	676	646	1497	1470	1651	452	443
83442	1499	1618	1674	1470	1312	1132	1209	1714	1899
91544	143	122	138	101	418	344	439	75	90
1043	1	0	0	1	0	3	1	1	0
55057	802	771	985	915	499	442	517	812	903
257101	0	0	0	0	0	0	0	0	0
79727	3	0	3	1	0	0	0	0	0
79947	543	534	376	349	673	624	599	493	559
101928324	2	1	0	4	3	2	2	0	1
3151	6234	5933	4113	3636	13287	12632	13791	8290	8970
6195	1318	1373	1087	942	3625	3440	3581	1199	1221
100302190	0	0	2	1	0	0	0	0	0
105376888	0	0	0	0	0	1	0	0	1
101928728	4	7	1	0	19	18	9	4	4
8289	1826	1758	1752	1560	1773	1719	2104	1510	1637
55650	170	163	289	217	469	463	453	227	206
84243	579	522	554	450	1168	1114	1282	415	465
2810	5898	6338	4615	4038	15896	15148	16399	6817	7207
54707	710	698	629	528	709	656	730	541	573
63906	221	226	172	143	279	274	321	187	229
10726	3006	3031	2537	2338	3897	3664	3841	3505	3743
8431	0	0	1	0	0	1	0	1	0
126695	225	199	233	242	551	518	501	235	225
388610	193	175	163	174	230	203	205	171	192
115572	271	236	143	117	456	372	465	172	184
101928391	0	2	2	2	4	4	10	0	0
6548	720	724	617	527	871	810	974	755	730
102723760	0	0	0	0	0	0	0	0	0
105376890	0	0	0	1	0	0	0	0	0
23038	398	471	805	703	1190	1092	1138	430	477
84065	559	520	404	327	460	463	554	515	610
644961	24	27	15	11	18	27	31	19	19
84958	206	217	373	318	811	759	776	130	94
9064	547	562	435	412	1164	1110	1194	354	396
8547	1	2	0	0	4	5	16	0	0
388611	0	0	0	0	28	23	24	0	0
2827	42	35	46	42	88	75	76	54	73
10163	2036	2058	2258	1943	4873	4856	5134	2021	2177
105376892	1	1	0	2	18	5	21	0	0
27245	527	557	564	491	886	806	928	396	448
2268	0	0	0	0	0	2	3	0	0
111216282	0	0	0	0	0	0	0	0	0
2537	3	2	23	24	468	434	375	18	15
199870	36	32	58	48	155	145	198	80	51
23673	277	262	247	238	614	688	642	427	427
5511	706	712	490	519	1422	1491	1691	1177	1312
677774	0	0	1	1	0	0	1	0	0
9473	0	3	0	1	0	0	0	0	0
6118	773	803	605	600	1212	1171	1212	1070	1215
27293	27	11	44	40	252	224	258	6	1
55113	123	101	125	110	39	30	43	133	97
2140	415	438	490	421	705	729	752	678	812
5724	208	162	197	205	1709	1672	1729	183	172
22826	1293	1320	926	885	2951	3176	3164	1538	1521
93974	630	536	484	459	2338	2282	2466	821	921
83667	165	168	335	334	356	342	369	138	166
54797	189	205	186	191	252	247	245	234	241
65979	850	823	986	913	1216	1217	1468	784	805
1104	2935	2928	2280	2068	4225	3872	4096	2989	3080
8420	824	780	886	872	835	861	962	299	311
6080	31	21	22	15	26	19	25	12	12
26768	31	24	23	16	12	3	21	14	7
54952	252	207	195	157	533	576	550	211	206
85028	294	284	230	187	634	680	661	153	151
692212	6	8	9	13	8	13	8	2	7
677838	44	36	27	21	83	110	108	22	28
677825	6	7	6	5	10	11	10	12	4
692073	27	31	13	17	32	30	27	15	18
115273	5	2	5	3	1	17	13	5	1
6883	286	272	332	287	465	475	433	421	438
105378616	5	2	1	1	3	5	6	3	5
26824	0	0	0	0	0	0	0	0	0
10691	285	273	177	175	342	365	397	333	342
51441	939	931	643	562	3594	3560	3641	1366	1425
4985	0	0	4	0	5	3	0	0	1
2035	530	583	780	713	1182	1283	1300	571	563
399474	333	327	286	244	62	87	71	244	267
6429	1174	1249	1299	1207	2293	2316	2568	1180	1242
51102	241	243	261	225	980	913	856	271	298
10076	723	707	1459	1278	2601	2331	2549	377	423
101928460	0	0	1	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	1	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0
4146	6	8	13	16	20	26	20	3	5
100129196	9	10	28	29	42	49	38	4	6
7805	9	6	11	12	1	3	10	7	5
100616164	0	0	0	0	0	0	0	0	0
105378620	0	0	0	2	0	1	1	0	0
105378621	0	0	0	0	0	0	0	0	0
105378622	0	0	0	0	0	0	0	0	1
400748	0	0	0	0	0	0	0	0	0
9672	302	263	499	459	824	796	885	271	278
9698	1347	1384	1620	1478	3578	3452	3754	1854	1918
692234	3	7	6	5	8	9	13	2	1
692235	7	6	5	5	9	3	10	1	3
692200	1	0	2	1	1	0	2	2	0
107984935	1	2	0	0	5	3	0	1	1
79570	0	0	0	0	11	13	9	0	0
9410	1412	1449	976	945	1583	1563	1617	1537	1638
51538	450	426	322	375	1065	1056	1147	591	654
2170	15	13	6	18	22	30	21	20	11
105378623	0	0	0	0	0	0	0	0	0
107985470	0	0	1	0	0	0	0	1	0
347735	5320	5326	6310	5262	2876	2767	2976	5324	5706
105378625	1	0	0	0	1	0	0	0	0
105379772	0	0	0	0	0	0	1	0	0
149086	0	0	0	0	0	0	1	0	0
284551	0	0	0	0	0	0	0	0	0
105378626	111	96	74	67	67	61	67	38	40
64129	3001	2895	3266	2836	2752	2696	2844	2291	2282
3061	101	105	96	77	126	123	116	144	151
553115	990	961	760	696	954	918	946	1080	1103
107985471	43	31	20	22	77	63	91	109	123
105378628	1	0	3	0	2	4	2	0	1
1307	65	53	100	87	890	865	934	38	47
101929444	1	1	1	0	6	2	4	0	0
576	166	148	559	499	342	311	323	117	109
100423028	0	0	0	0	0	1	0	0	0
90853	30	48	79	61	98	83	83	159	139
8073	2416	2206	1582	1597	5549	6060	5930	3383	3537
10657	4010	3859	2814	2580	6460	6579	6821	4893	5244
55116	553	637	586	514	513	515	570	543	583
100847018	0	0	0	0	0	0	0	0	0
23633	1476	1427	1611	1425	2705	2817	2922	1184	1171
200081	2999	2915	2052	1737	2648	2528	2719	2922	2957
79140	6	7	16	15	111	115	115	7	2
56063	69	70	81	78	153	125	147	73	85
55721	74	80	64	94	115	133	149	61	70
149069	8	5	5	10	17	25	19	1	4
8668	6402	6456	6720	6010	5854	5676	6070	8103	8743
339483	37	20	79	52	40	42	30	7	15
84734	4	0	25	21	5	1	1	1	0
3932	55	64	97	86	5	6	6	36	53
3065	3081	2910	2539	2239	5406	5151	5548	3429	3546
65108	250	294	237	213	1844	1696	1844	97	87
105378629	1	1	2	4	5	1	3	2	0
81629	79	68	180	154	88	93	115	26	27
100128071	36	21	66	46	27	17	46	11	14
55108	888	915	1183	1042	1313	1210	1274	749	743
728116	0	0	0	0	0	0	0	0	0
653121	200	154	205	174	208	251	259	255	263
102723870	4	3	3	1	3	4	4	0	3
339487	353	385	246	249	644	627	652	459	539
5928	2054	1948	1740	1678	3138	3417	3541	2257	2407
81493	401	349	317	285	613	781	834	522	511
57648	3126	3231	4280	3901	7039	6462	7304	1376	1440
8565	3545	3629	4273	3796	3904	3981	4040	3907	4249
64766	204	173	406	412	416	455	465	217	239
252995	3	1	7	7	1	3	8	0	1
105378631	1	2	4	1	2	0	0	0	0
3208	19	19	23	21	49	35	33	32	26
113452	1281	1276	1440	1163	2096	1955	2160	1396	1517
105378632	0	0	0	0	0	0	2	0	0
127544	583	593	1024	889	956	965	1056	545	538
204	3954	3783	3821	3488	5140	5508	5755	4958	5519
105378635	0	0	0	0	2	0	0	0	0
113451	55	77	133	128	56	40	49	33	36
112268224	3	1	14	6	4	1	1	0	0
55223	418	420	424	376	275	271	276	263	279
149076	549	497	535	487	566	491	545	297	286
127550	1	1	0	0	0	0	0	0	0
1912	2036	2162	1851	1658	1128	998	1164	1650	1737
100500853	75	73	62	60	45	42	51	64	83
101929464	6	8	11	6	4	10	5	6	1
7579	68	69	77	69	147	126	153	73	51
114784	0	0	1	0	2	0	0	0	0
105378638	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	1	0	0
105378639	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0
105378642	0	2	1	0	0	3	1	0	2
2709	277	264	331	266	327	360	345	264	289
127534	12	19	19	12	28	39	33	6	2
2707	1235	1399	933	799	1065	1035	1109	1265	1341
2701	0	0	0	0	0	0	1	0	0
113444	747	829	647	566	670	594	605	989	1023
58512	55	49	223	176	8	8	13	38	56
653160	9	3	46	39	23	23	22	9	10
100506144	141	155	231	197	229	265	243	262	281
9204	176	160	124	159	362	417	388	237	284
79830	379	351	388	381	1043	1199	1245	551	620
105378644	0	0	0	0	0	0	0	0	0
6421	9221	8992	3807	3364	11352	11918	12477	9197	9591
9202	419	421	398	346	2066	2216	2371	785	824
100861513	6	11	4	8	58	69	74	33	33
79932	827	754	1235	1169	969	943	991	759	765
23154	1376	1397	850	781	837	773	875	1412	1506
339488	31	31	73	48	25	26	29	5	6
105378645	4	10	8	4	3	2	2	2	1
5690	3489	3388	2631	2484	5672	5186	5594	3371	3548
105378646	0	0	1	0	0	0	0	0	0
127703	357	345	328	321	340	301	357	322	291
63967	998	844	393	429	847	872	969	2077	2159
192670	149	151	201	174	327	409	332	120	142
26523	1149	1162	1236	1104	1473	1407	1527	1278	1381
192669	576	519	698	634	510	616	660	607	582
105378647	0	0	0	1	0	0	0	0	0
27285	0	2	4	1	1	1	3	0	0
54936	929	943	803	752	1025	858	843	945	1082
1296	1	1	3	2	69	87	73	4	5
27095	894	883	761	715	1120	1171	1216	1047	1185
55700	4213	4178	3792	3361	2331	2185	2441	3639	3684
9967	3093	2991	1744	1741	5318	4960	5313	3575	3714
79729	131	130	187	162	246	250	253	27	31
55194	44	32	57	56	190	163	158	10	5
83931	1423	1397	1176	1078	682	616	720	1060	1104
84967	550	577	560	520	461	381	453	697	727
127700	21	20	51	46	135	157	125	25	26
109616970	0	0	1	0	0	0	0	0	0
107984940	2	0	1	7	0	0	0	0	0
64960	1464	1421	1228	1090	2266	2330	2621	1621	1743
1441	0	0	0	0	41	41	17	1	2
107984941	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0
2899	0	0	0	0	0	0	0	0	1
100422898	0	0	0	0	0	0	0	0	0
107984942	0	0	0	0	2	0	0	0	0
728431	22	41	52	46	70	70	92	30	33
80149	186	128	139	119	1786	1574	1801	87	70
102465438	3	1	3	2	5	5	14	3	1
64769	723	688	781	741	834	886	889	832	931
100847010	5	3	0	1	1	3	2	1	0
105378649	25	25	21	23	45	54	54	39	47
79753	380	335	318	285	550	658	673	458	480
7802	2	3	3	4	6	6	2	8	7
29889	1044	984	656	684	2450	2504	2577	2374	2426
284654	0	0	0	0	0	0	0	0	0
54955	508	492	489	414	680	634	675	637	720
55143	1470	1579	1069	975	1241	1177	1307	1756	1866
284656	85	98	173	171	84	94	80	90	84
105378650	0	0	0	0	0	0	0	0	0
149175	891	972	869	755	626	612	677	984	1146
79693	730	789	585	606	442	502	507	906	1054
127687	826	838	690	598	586	590	529	820	893
4520	855	748	846	828	637	655	801	961	1069
3633	290	268	315	285	430	477	440	183	196
105378651	0	3	6	0	0	1	1	1	3
10946	3094	3049	2210	1907	2846	2727	2955	5029	5205
2275	281	260	370	308	165	161	135	232	238
51118	881	866	547	551	1122	1238	1196	1766	1831
5453	0	0	0	0	2	0	1	0	0
107985103	0	0	0	0	0	2	0	0	0
105378653	0	0	0	0	0	1	2	0	0
100500801	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	1
105378654	0	0	0	0	0	0	1	0	0
339442	0	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0
64121	377	324	325	284	547	684	649	599	647
100527950	338	308	186	199	494	599	562	570	640
26292	338	308	183	195	491	595	558	571	636
105378663	0	1	1	1	1	1	1	0	0
81025	2	1	4	3	3	3	3	1	0
54933	0	1	0	3	189	226	217	0	1
105378662	0	1	0	1	52	38	63	1	5
79647	1137	1108	994	855	2291	2386	2271	1098	1258
4725	1344	1478	1283	1074	4028	3901	4344	2050	2188
23499	2476	2390	2922	3046	774	794	968	2647	2858
643314	142	149	255	235	31	18	30	106	124
105378950	0	0	0	0	5	3	1	0	0
353500	47	44	56	34	64	65	52	8	19
192217	4	5	6	2	5	3	7	0	4
728448	70	80	75	73	31	37	37	19	18
8761	5952	5806	3970	3623	4104	3999	4414	5751	6109
101929516	788	759	535	477	747	619	772	1028	1083
677834	5	6	4	5	7	8	9	0	3
26508	0	0	0	0	61	47	67	0	0
84618	0	0	0	0	0	0	0	0	0
51440	1	0	0	0	9	9	6	0	1
10450	402	436	469	410	1288	1444	1470	445	479
656	57	45	84	85	505	594	499	43	49
64064	17	11	20	11	25	20	26	4	6
105378666	2	0	0	0	1	0	0	0	0
101929536	10	10	16	4	38	29	20	2	3
105378951	3	5	13	10	13	12	12	2	2
107985740	2	3	4	2	4	5	6	0	1
105378665	2	1	3	4	4	3	2	1	0
105378667	0	0	0	0	0	1	0	0	0
54802	345	331	314	297	829	890	936	442	475
4610	74	67	188	203	122	124	143	68	64
105378668	6	6	15	18	8	5	11	3	3
84879	244	271	165	117	820	776	735	254	254
105378669	3	1	3	3	4	4	3	2	0
10487	5546	5437	4728	4176	6644	6542	7024	8040	8634
5538	4863	4639	3984	3588	8566	8816	9168	5671	6146
105378671	0	0	0	0	0	1	1	0	0
6018	328	264	183	200	1112	1311	1392	734	753
127391	1	0	0	0	0	0	0	0	0
10269	1185	1007	542	555	1743	2154	1990	2441	2515
1298	72	83	54	50	186	173	182	19	8
107984945	0	0	0	0	0	0	1	0	0
64744	596	644	661	617	320	284	321	614	637
65243	98	92	97	111	122	161	158	209	272
339559	98	78	76	70	48	42	54	123	144
105378672	5	2	0	2	9	7	9	3	3
64789	145	127	75	69	271	328	331	154	182
127396	91	46	47	43	84	65	67	114	137
105378673	0	0	0	0	0	0	0	1	1
9783	293	347	548	547	576	506	568	171	162
105378675	4	2	16	13	5	4	8	2	2
105378674	0	0	0	0	0	0	0	0	0
100130557	82	74	80	64	112	118	99	101	108
4802	838	905	646	584	834	715	897	997	1122
407034	0	0	1	3	0	0	0	0	0
407031	1	1	0	0	0	0	0	0	0
9132	9	22	16	12	21	25	22	6	8
105378676	0	0	0	0	1	3	1	0	0
163732	48	43	106	95	1364	1258	1220	14	9
1503	2244	2113	1314	1174	1841	1815	1996	2375	2471
100507178	77	68	62	56	51	48	78	54	51
200172	53	75	39	29	27	14	25	12	13
22955	567	540	608	526	422	415	413	459	517
100132074	127	184	184	161	223	221	179	43	39
101929901	2	1	0	0	1	1	0	0	0
105378678	3	0	0	1	34	55	31	0	0
1907	2	4	0	2	222	222	235	0	1
59269	357	412	423	363	76	50	73	335	336
2981	0	0	0	0	0	1	0	0	0
2980	0	0	0	0	0	0	0	0	0
22887	1218	1040	1128	984	1913	1972	2180	1373	1465
284716	0	0	0	0	0	0	0	0	0
84217	0	2	1	1	7	5	4	0	1
728621	63	58	87	61	192	184	185	61	58
79717	437	390	521	436	1044	1233	1197	448	522
10465	944	940	834	720	856	845	898	991	1094
4904	11823	11934	10486	9306	35868	33912	35754	14421	15180
149461	0	0	0	0	6	3	1	0	0
64175	369	396	642	577	606	603	641	413	476
79078	137	118	89	82	104	134	138	158	171
105378683	2	2	4	3	0	1	2	2	3
100129924	3	5	8	7	4	3	9	1	1
107984946	0	2	2	1	0	0	1	0	0
374969	112	102	58	62	177	167	185	125	132
114625	110	108	84	98	265	274	304	146	158
51058	124	110	135	108	216	209	213	113	104
339539	0	0	0	0	0	0	0	1	1
6513	4546	4528	4669	4058	8990	8255	8593	5030	5144
440584	2	8	19	17	28	19	29	4	3
440585	13	8	14	11	70	59	64	10	8
10969	4597	4394	3152	2865	3192	2928	3323	6361	6608
102465439	4	2	1	2	4	3	5	1	1
149465	13	13	10	19	31	39	47	16	13
105378685	3	4	1	6	8	7	12	2	3
128218	207	208	476	365	459	505	502	125	103
149466	151	140	322	292	123	128	127	99	103
7075	0	0	1	0	1	0	0	0	1
4352	2	1	5	4	4	8	22	3	1
105378687	9	17	34	36	99	112	116	12	13
991	5898	6088	3581	3075	6048	5360	5943	6567	7002
64834	1427	1546	1457	1254	2106	2064	2216	2094	2149
102466723	2	3	1	1	4	5	3	1	1
112268225	4	3	7	8	2	5	12	5	3
112950	742	749	860	715	460	447	527	940	1023
107984947	135	126	120	110	55	52	72	144	140
23334	948	1027	1355	1244	713	710	807	544	581
100873952	36	26	45	33	34	34	25	13	7
102465440	1	1	0	1	0	0	0	0	0
81888	325	368	312	262	161	157	144	286	297
5792	13603	14030	19144	16823	20774	19747	21735	12444	13418
9682	898	923	1239	1063	1412	1386	1389	1059	1140
100132774	87	90	123	92	168	179	190	96	108
6487	73	73	120	90	350	292	302	55	64
101929592	0	0	3	0	0	1	0	1	2
102464830	0	0	0	0	0	1	0	0	0
9048	5	8	15	14	365	394	368	4	2
105378688	34	18	40	28	7	13	16	1	6
101929609	104	104	128	95	71	60	73	95	109
9670	730	723	801	645	410	471	426	752	749
1802	2538	2619	1465	1239	906	838	924	3070	3257
533	1324	1288	1045	954	1523	1406	1439	1564	1681
8704	1640	1741	1556	1380	1416	1311	1422	1692	1762
149473	163	132	181	183	494	488	556	100	82
6536	263	270	581	481	504	521	545	216	244
107984948	6	2	27	14	8	16	11	6	7
128209	0	0	0	1	0	0	0	1	0
105378952	1	0	0	0	0	0	0	0	0
55929	411	430	312	290	399	436	469	366	363
79033	1109	1089	1112	963	1738	1636	1666	1145	1318
100874278	15	7	18	19	7	9	8	10	10
106635545	0	1	1	0	0	0	0	0	0
55182	1321	1416	1197	1101	1696	1546	1712	1318	1353
107984951	0	1	2	0	1	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0
107984950	392	455	366	330	611	537	582	428	438
79639	79	74	81	82	173	177	141	63	64
109623472	0	0	2	0	1	0	0	0	0
339541	1	1	5	2	12	8	15	1	1
105378690	2	3	9	4	8	2	9	0	1
26828	0	0	0	0	0	0	0	0	0
26830	0	0	0	0	2	3	0	0	0
11004	2406	2366	2074	1843	3607	3397	3782	2059	2122
109623476	7	1	8	2	1	3	2	1	1
6202	8967	8632	8425	7539	25337	24586	25645	11855	12674
26811	38	19	8	20	106	55	79	54	61
94161	5	10	3	3	8	5	7	5	5
94162	2	1	3	6	13	9	16	4	5
94163	11	9	11	7	10	21	16	6	15
266675	0	1	0	1	1	3	6	1	0
1263	193	171	154	122	151	161	181	151	145
343521	10	17	25	24	5	4	3	4	4
149478	6	8	18	17	4	9	2	4	2
107984952	5	0	1	2	0	4	0	0	1
8643	10	5	12	10	6	2	4	1	1
8891	396	370	335	354	592	627	610	713	701
79654	548	536	563	540	879	771	923	560	624
7389	640	685	660	589	937	959	1001	720	725
57643	15	10	4	10	9	4	4	8	12
105378691	3	2	3	5	6	3	7	2	2
400752	3	2	3	5	6	3	7	2	2
84842	0	5	1	0	246	235	219	1	3
4595	229	237	203	220	449	385	438	281	296
114034	539	534	196	179	411	402	406	702	716
10420	43	42	105	81	148	130	162	35	43
126661	47	71	77	82	22	22	23	65	72
25974	1209	1233	886	795	4199	4248	3974	1525	1589
5052	5594	5560	4353	4043	22599	24027	24148	8159	8962
10327	908	884	1250	1145	2980	2673	2848	1003	1034
4678	2921	2757	1857	1792	5348	5531	5753	3264	3556
149483	10	13	15	13	24	11	15	10	7
60313	1162	1184	1398	1342	3087	3282	3508	1464	1470
728963	2	3	10	6	6	0	2	0	0
51249	595	600	560	539	1827	1941	1890	792	769
3652	184	147	159	211	275	254	348	279	257
105378693	0	0	0	0	0	0	0	0	0
23139	1277	1305	1548	1410	1591	1578	1781	1124	1169
105378694	0	0	0	0	0	0	0	0	0
110117499	51	53	20	20	514	534	561	51	56
8503	62	65	23	23	637	662	693	59	70
101929626	0	0	0	0	5	2	3	0	0
10103	272	283	358	358	1235	1264	1262	128	139
110117498	0	0	0	0	0	0	0	0	0
55624	1718	1666	2014	1758	1565	1375	1516	1810	1831
541468	2	1	0	0	8	8	6	1	1
8438	705	689	812	699	872	837	937	497	597
10489	812	954	996	847	1407	1256	1365	1115	1118
7388	3171	2956	2900	2845	3988	4229	4564	4199	4892
387338	427	485	577	478	735	797	858	659	619
2166	4	6	11	8	277	265	289	3	4
729041	0	0	3	1	0	0	1	0	0
101929651	0	0	0	0	0	0	0	0	0
127343	2	3	4	9	45	56	62	1	1
105378696	0	0	0	0	0	0	0	0	0
100507423	58	55	39	45	137	130	124	57	50
148930	0	0	0	0	0	0	0	0	0
8569	645	619	444	412	904	881	1043	493	485
148932	291	263	293	255	396	350	393	175	189
105378697	0	0	1	0	0	0	1	0	0
64756	832	798	646	555	1456	1505	1461	1010	1124
374973	0	1	0	0	0	1	1	0	0
100130197	48	55	46	43	140	131	123	83	74
9813	1543	1443	1407	1354	2966	3321	3242	1837	1890
105378698	4	5	2	4	15	17	11	3	2
105378699	0	2	0	0	2	2	2	0	1
1580	1	2	11	5	9	5	2	0	3
163720	0	0	0	0	0	0	0	0	0
1579	0	0	0	0	5	3	1	0	0
260293	0	0	0	1	4	12	8	0	0
199974	1	0	1	0	0	1	0	0	0
284541	0	1	0	3	0	0	2	0	0
105378701	4	1	1	4	3	5	2	0	2
100874253	3	0	3	3	0	4	3	1	0
10158	0	0	2	0	121	155	130	0	0
6886	0	0	0	0	0	0	0	1	0
6491	1064	988	733	842	1184	1440	1427	1441	1495
51727	2342	2103	1639	1638	3973	4845	4960	4688	4955
102724077	11	24	29	36	15	21	15	8	6
2301	1	2	3	1	0	0	0	1	0
84793	132	153	284	271	78	89	78	62	64
2306	9	26	26	37	20	34	26	19	20
107984953	0	0	0	0	0	0	0	0	0
388630	0	0	0	0	1	2	0	0	0
105379778	0	0	0	0	1	1	2	0	0
391037	0	0	0	0	1	1	1	0	0
200010	0	0	0	0	3	0	0	0	0
54558	0	0	0	0	7	4	3	0	0
84871	0	0	0	0	0	0	0	0	0
79656	0	0	0	0	0	0	0	0	0
105378706	0	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0
1996	0	0	0	0	0	0	0	0	0
105378709	0	0	0	0	0	0	0	0	0
107984955	0	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0	0
105378712	0	0	0	0	0	0	0	0	0
63950	3	1	0	0	5	4	12	1	0
105378714	0	0	0	1	5	15	5	0	0
11124	1477	1301	1238	1159	1585	1655	1658	1608	1832
105378715	3	3	6	7	0	2	0	1	2
112268262	2	1	0	2	1	3	4	4	4
1031	491	426	419	363	74	50	93	412	478
100616189	0	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0	0
284546	1	0	0	0	0	0	0	2	0
105378716	0	1	0	0	0	0	1	0	0
26994	1161	1037	924	896	1704	1891	1820	1767	1845
22996	13	11	12	16	251	251	251	7	4
105378717	0	0	0	0	1	0	0	0	0
102724097	0	0	1	0	3	2	3	0	0
2060	671	617	629	647	1248	1352	1468	987	1022
105378720	0	2	3	1	2	3	2	2	3
441884	2	2	2	1	6	5	4	0	0
105378719	0	0	0	0	0	0	0	0	0
114883	934	863	745	822	3195	3746	3499	1195	1284
4898	2360	2223	2026	1981	6410	7123	7197	3198	3452
105378721	124	101	89	93	376	399	405	177	191
100313892	14	7	12	11	18	12	25	4	6
5865	2	1	0	0	62	64	68	3	1
51060	1394	1280	1571	1430	2786	2756	2807	1887	1963
112970	214	214	101	95	250	215	231	250	280
104355143	1	2	1	1	0	0	1	0	0
91408	911	926	669	617	1783	2270	2261	1562	1628
107984956	0	0	0	1	0	0	0	0	0
9372	385	356	408	426	630	684	687	646	701
200014	738	760	610	555	602	608	668	652	659
4998	845	868	573	497	817	749	939	979	1045
84950	1145	1108	667	702	1168	1224	1330	1839	1975
23318	511	429	501	515	953	1086	1140	592	631
105378723	0	0	0	0	0	0	0	0	1
2882	0	0	0	0	0	0	0	0	0
348378	0	0	0	0	0	0	0	0	0
65260	1038	1016	384	374	1307	1430	1431	1789	1984
79699	310	325	440	392	870	937	1027	519	481
440590	13	9	9	4	320	331	348	7	1
55268	257	250	393	373	24	42	45	123	127
6342	513	412	440	410	1562	1705	1671	1057	1097
127435	0	0	0	0	0	0	1	0	0
6512	0	0	0	1	0	0	0	0	0
105378724	0	0	0	0	0	0	0	0	0
1376	771	714	583	467	942	935	951	816	898
54987	398	416	296	293	507	438	496	579	646
4116	656	600	368	338	767	838	860	1121	1283
100507564	13	8	8	8	27	34	31	11	12
7804	1113	1064	1119	1070	2876	2968	3200	706	720
105378728	40	50	41	43	120	116	105	24	23
105378726	126	119	74	47	110	76	128	48	42
105378732	1	0	0	2	4	3	6	0	0
105378731	4	0	0	2	4	2	8	0	0
105378730	5	2	0	2	6	5	7	3	2
107984957	0	0	0	0	0	0	0	0	0
163742	0	0	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0	0
148979	0	1	0	0	0	1	0	0	0
55706	2061	1771	1448	1449	3555	4007	4055	3502	3724
54432	284	240	365	297	351	367	364	294	306
1733	0	0	1	0	0	5	6	0	0
51668	454	353	364	323	684	859	825	578	585
115353	869	807	761	791	1142	1146	1226	832	854
388633	0	0	0	0	25	14	21	0	0
9528	926	880	1080	1081	1690	2010	1837	1574	1711
127428	385	358	463	468	264	290	307	607	638
100616315	0	0	0	0	0	0	0	0	0
200008	0	0	0	1	0	0	2	0	0
606495	235	216	231	204	297	257	337	242	249
51253	2568	2540	1972	1719	4006	3643	3679	2817	3067
23648	268	335	333	284	714	628	662	216	303
619518	3	2	16	10	2	2	2	2	2
105378735	0	0	0	0	10	10	13	0	0
105378734	0	0	1	0	13	13	14	0	0
26027	219	195	235	203	383	358	403	227	217
338094	45	55	48	50	78	85	72	33	49
100527960	275	278	205	206	409	408	397	383	435
374977	0	0	2	1	0	2	0	0	0
7268	276	279	205	206	409	406	398	387	436
25973	174	186	151	136	283	275	338	197	196
55001	109	85	137	110	5	3	6	73	77
163747	0	0	0	0	0	0	1	1	0
1718	7463	7844	3991	3475	21966	20708	22567	7328	7916
107984958	23	33	26	20	28	23	21	17	25
107985760	0	0	0	0	0	0	0	0	0
105378736	0	0	0	0	0	0	0	0	0
199964	0	0	0	0	6	6	2	0	0
7809	0	0	0	0	0	0	1	0	0
255738	0	0	0	0	8155	7584	8187	0	0
23358	1827	1633	1425	1618	3048	3200	3652	2426	2640
100507634	19	12	6	14	36	29	37	15	9
109729135	0	0	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0	0	0
105378737	0	0	0	0	0	2	2	0	0
105378741	0	0	1	0	0	2	1	0	0
105378744	0	0	0	0	0	0	0	0	0
8613	58	56	118	102	515	503	495	137	135
101929935	0	0	0	0	1	2	2	0	0
