GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040
107984957	0	0	0	0
163742	0	0	0	0
105378733	0	0	0	0
63948	0	0	0	0
148979	0	1	0	0
55706	2061	1771	1448	1449
54432	284	240	365	297
1733	0	0	1	0
51668	454	353	364	323
115353	869	807	761	791
388633	0	0	0	0
9528	926	880	1080	1081
127428	385	358	463	468
100616315	0	0	0	0
200008	0	0	0	1
606495	235	216	231	204
51253	2568	2540	1972	1719
23648	268	335	333	284
619518	3	2	16	10
105378735	0	0	0	0
105378734	0	0	1	0
26027	219	195	235	203
338094	45	55	48	50
100527960	275	278	205	206
374977	0	0	2	1
7268	276	279	205	206
25973	174	186	151	136
55001	109	85	137	110
163747	0	0	0	0
1718	7463	7844	3991	3475
107984958	23	33	26	20
107985760	0	0	0	0
105378736	0	0	0	0
199964	0	0	0	0
7809	0	0	0	0
255738	0	0	0	0
23358	1827	1633	1425	1618
100507634	19	12	6	14
109729135	0	0	0	0
100616272	0	0	0	0
105378740	0	0	0	0
105378739	0	0	0	0
105378738	0	0	0	0
105378737	0	0	0	0
105378741	0	0	1	0
105378744	0	0	0	0
8613	58	56	118	102
101929935	0	0	0	0
5563	0	1	0	0
199920	0	0	1	0
731	0	0	0	0
732	0	0	0	0
105378745	0	0	0	0
112267900	0	0	0	0
1600	0	0	0	2
105378748	0	0	0	0
105378747	0	0	0	0
101926890	0	0	0	0
105378746	0	0	0	0
107984960	0	1	0	1
115209	155	122	144	158
4070	8917	8895	32192	28246
114803	554	524	414	461
112268263	1	4	7	3
105378751	5	1	8	3
3725	1160	1138	1147	1001
100131060	0	0	1	2
101926907	20	18	15	21
107984961	0	0	0	0
105378753	4	1	4	1
101926925	0	0	0	0
729467	0	0	0	0
105378756	18	16	14	5
55277	75	89	79	62
100616409	0	0	0	0
101926944	0	2	1	0
105378758	0	2	0	2
51361	252	204	185	186
1573	0	0	1	0
127795	0	0	0	0
105378760	0	0	0	0
107984963	0	0	0	0
105378761	0	0	0	0
107984962	0	0	0	0
107985379	0	0	0	0
105378763	16	11	12	11
101926964	0	0	0	0
105378764	0	0	0	0
100996570	0	0	0	0
4774	230	201	251	273
645030	0	0	0	0
105378766	0	0	0	0
107984964	0	0	0	0
414927	0	0	0	0
83941	152	126	150	157
10207	909	897	892	814
113219465	1	0	0	0
107984965	0	0	1	1
100422902	0	0	0	0
100422946	0	0	0	0
54596	0	0	0	0
163782	0	1	0	0
105378768	0	0	0	0
7398	1294	1038	604	663
85440	689	649	527	538
27329	1	0	0	0
84938	149	109	119	138
105378769	0	0	0	0
199899	0	0	2	0
105378770	0	0	0	0
100996301	0	0	0	0
27022	0	0	0	0
102464823	0	0	0	0
29929	207	194	119	114
23421	308	269	206	229
102724319	0	0	0	0
84455	56	43	34	41
79469	2	3	1	0
5236	1225	1283	1764	1497
105378771	0	0	0	0
4919	196	155	160	147
105378772	0	0	0	0
101927034	0	0	0	0
105378773	0	0	0	1
148581	0	0	0	0
105378774	0	0	0	0
107984966	2	4	1	3
57685	147	129	165	135
100616338	0	0	0	0
55225	389	354	417	331
3716	1137	1078	1253	1274
101927084	0	0	1	0
100500854	0	0	1	1
406893	0	0	0	0
205	2256	2004	1341	1386
9829	764	729	1026	996
102724416	5	10	5	4
112268227	7	6	5	0
3953	140	137	135	140
54741	887	888	919	872
5142	0	0	2	2
101927139	0	0	0	0
105378776	0	0	1	0
84251	0	0	0	1
100422871	0	0	0	0
200132	0	0	0	0
10022	0	0	0	0
79819	9	4	12	3
57708	515	428	356	336
23169	355	350	307	286
400757	0	0	0	0
149233	1	0	1	0
3595	0	4	4	5
105378779	2	0	3	0
26135	11550	10525	7794	7450
102724481	0	0	0	0
105378780	0	0	0	0
1647	466	434	684	565
55970	2195	1940	1855	1900
105378781	0	4	0	0
100289178	21	14	28	20
9077	0	0	0	1
79971	1215	1125	1286	1137
100302279	0	0	0	0
105378782	0	0	0	0
6121	0	0	0	0
55635	839	717	403	473
101927220	4	2	1	0
107984967	0	0	0	0
105378783	0	0	0	0
105378785	0	0	0	0
105378787	0	0	0	0
105378786	0	0	0	0
105378788	0	0	0	0
105378789	0	0	0	0
105378790	0	0	0	0
57554	959	900	561	543
5301	0	0	0	0
105378792	115	97	57	64
55631	261	227	169	141
9295	1936	1702	1324	1381
81573	621	574	402	390
11147	206	187	169	172
102724548	78	61	46	43
1491	251	211	541	473
105378793	1	0	0	0
105378794	0	0	0	0
101927244	0	0	0	0
102724572	0	0	0	0
5733	0	0	0	0
107985517	0	0	0	0
100132618	125	120	106	83
9406	1155	1055	806	845
406962	5	2	4	4
100852410	1	2	1	2
105378795	0	0	0	0
257194	3	0	0	0
100852409	0	0	0	0
105378797	0	0	0	0
105378796	0	0	0	0
105378798	1	3	3	0
339468	0	0	1	0
105378799	1	2	4	0
105378800	0	0	0	0
101927295	0	0	0	0
105378801	0	0	0	0
107985391	0	0	0	0
105378802	0	0	0	0
109729166	0	0	0	0
127255	6	7	6	5
100526835	20	15	11	12
8790	122	105	85	82
51086	0	0	0	0
105378805	0	0	0	0
105378803	0	0	0	0
127254	0	0	0	0
101927320	0	0	0	0
1429	581	445	416	435
127253	386	325	224	236
431707	0	0	0	0
204962	14	12	10	18
34	412	319	323	348
1744	41	41	53	45
5876	430	421	354	329
692085	9	5	8	8
26805	6	6	4	4
26804	5	2	2	5
4438	0	1	0	0
127247	0	0	0	0
105378806	0	0	0	0
101927342	0	0	0	0
256435	0	0	0	0
105378807	0	0	0	0
110806286	0	0	0	1
81849	57	46	39	56
102466995	0	0	0	0
10026	337	322	255	275
105378808	2	1	3	0
26289	0	0	0	0
26009	645	540	311	359
23032	637	566	465	502
374986	290	248	299	288
374987	1	0	3	1
91624	214	185	121	123
8880	2350	2376	1599	1516
11080	99	98	184	180
54810	0	0	0	0
107984997	0	0	0	0
149047	0	0	0	0
5737	0	0	0	0
10964	0	0	0	0
10561	4	1	8	7
64123	0	0	0	0
107984998	0	0	0	0
105378810	0	0	0	0
105378812	0	0	0	0
105378811	0	0	0	0
107983999	0	0	0	0
101927412	0	0	0	0
105378813	0	0	0	0
107985018	0	0	0	0
23266	4	0	10	5
101927434	0	0	0	0
105378814	0	0	0	0
107985396	0	0	0	0
103283057	0	0	1	0
101927498	1	0	1	0
107985037	8	8	3	3
105378816	0	0	1	1
101927542	0	0	0	0
107985043	0	0	0	0
101927587	0	0	0	0
101927560	0	0	0	0
107985041	0	0	0	0
79739	0	0	0	0
5567	1	3	1	0
107985046	0	0	0	0
112268230	0	0	0	0
148418	0	0	0	0
391051	0	0	0	0
58511	0	0	0	0
80135	717	709	467	520
2787	1096	1008	1048	900
100505741	9	7	9	8
1486	118	89	134	190
105378819	0	1	0	0
103695366	1	1	2	1
439927	0	2	0	0
117178	369	274	180	221
102724892	0	0	0	0
23566	0	0	0	0
255231	0	0	0	0
55283	0	0	0	0
126820	0	0	0	0
100616481	0	0	0	0
84144	215	184	142	150
105378821	0	0	0	0
148423	662	549	612	608
8915	410	353	288	272
646626	35	37	36	24
23576	1623	1590	1507	1596
107985054	22	19	12	2
3491	13367	13196	23819	21038
107985057	4	4	2	6
112268231	2	0	2	5
54680	620	606	328	330
105378823	0	0	0	0
255631	0	1	2	0
105378824	0	0	0	0
105378825	0	0	0	0
57489	78	82	65	62
102465842	0	0	0	0
9635	7	6	4	6
1179	0	0	0	0
105378827	0	0	0	0
105378826	0	0	0	0
22802	0	0	0	0
105378828	2	1	0	0
9629	0	0	0	0
51100	728	635	612	575
105378831	0	0	0	0
9403	1174	1108	921	977
9653	434	429	440	394
339524	0	5	4	2
101927844	0	0	0	0
8543	284	302	503	401
100505768	0	0	0	0
105378833	0	0	1	2
105378834	0	0	0	0
107985408	0	0	0	0
105378835	0	0	0	0
107985518	0	0	0	0
107985519	0	0	0	0
101927871	1	0	0	0
105378836	0	0	0	0
105378839	0	0	0	0
101927891	2	0	0	2
105378838	0	0	0	0
5586	898	755	458	558
2959	193	226	182	162
56267	380	304	370	385
494115	578	599	299	291
2635	127	116	133	142
105378841	2	0	1	0
2633	0	1	2	1
2634	0	0	1	1
112268267	0	0	1	3
105378842	0	0	0	0
388646	0	0	0	0
115361	0	0	1	0
107985076	0	0	0	0
105378843	0	0	0	0
115362	0	0	0	0
729930	0	0	0	0
163351	7	2	2	0
400759	0	0	0	0
105378844	0	0	0	0
23507	80	73	149	141
84230	286	280	226	245
400761	1	2	6	12
107985743	0	0	0	0
101927952	3	0	12	11
107985744	0	0	0	0
101927975	0	0	1	0
55144	601	602	563	538
105378847	0	0	2	2
492303	11	22	19	29
284695	639	605	296	330
105378848	0	0	0	0
105378849	0	0	0	0
107985088	0	0	0	0
105378850	0	0	0	0
105378851	0	0	0	0
105378852	0	0	0	0
109616984	0	0	0	0
343472	0	0	0	0
105378853	0	0	3	4
105378855	0	0	0	0
105378854	0	0	0	0
84146	360	346	204	266
164045	4	3	2	4
107985412	0	0	0	0
107985417	0	0	0	0
105378856	0	0	0	0
8317	632	630	438	423
102723436	0	3	1	2
7049	27	24	60	79
676	0	0	0	0
253152	0	0	0	0
646817	16	17	10	7
284697	3	3	9	6
23285	24	6	21	28
388649	1	0	0	0
11146	300	224	162	155
79871	242	195	173	173
2672	4	7	3	4
7813	204	201	244	234
6125	16956	16122	13184	12080
388650	237	214	295	255
6083	5	3	5	3
26782	6	7	5	4
22823	372	334	254	283
50999	1274	1173	1083	1098
343099	240	226	151	162
107985521	1	0	0	0
100131564	42	38	121	118
1810	2255	2066	1977	1833
54874	902	789	945	932
107985761	0	0	0	0
8412	1531	1597	1694	1588
100129046	116	111	131	101
102723480	28	31	6	3
723788	655	716	625	625
100126348	0	0	0	1
100189133	4	3	6	2
30836	837	676	297	398
2730	1348	1194	1119	1094
24	2	0	3	0
105378858	2	2	0	1
9411	1346	1181	764	824
107985092	0	1	1	1
105378859	1	4	10	1
5825	851	837	432	434
2152	19674	17433	7792	7438
113219466	1	0	0	0
105378861	1	1	0	3
101928079	35	45	71	52
105378860	0	0	0	1
100616321	0	1	0	0
126969	159	177	192	179
1266	8	4	5	2
105378862	0	0	0	0
729970	1	0	0	0
199857	287	302	143	142
105378863	0	0	1	1
101928098	0	0	0	0
148534	715	584	607	575
100527978	123	108	94	98
101928118	0	1	1	3
25950	137	110	114	98
100996630	0	0	0	0
105378864	0	0	0	0
105379825	0	0	0	0
101928169	0	0	0	0
107985420	0	0	0	0
440594	0	0	0	0
100996635	1	0	0	0
101928219	0	0	0	0
102723661	0	0	0	0
101928241	0	0	0	0
105378866	0	0	0	0
58155	233	163	129	131
1806	253	285	171	164
100873932	12	6	4	7
105378867	0	0	0	0
100873933	0	0	0	0
109729128	0	1	0	0
400765	1	6	3	3
100616452	1	0	1	3
406928	1	1	1	1
729987	46	38	11	8
51375	530	499	461	414
163404	0	1	0	0
100129620	0	0	0	0
9890	0	0	0	0
107985093	0	0	0	0
101928270	0	0	0	0
54873	4	2	3	5
391059	410	396	423	331
178	769	587	422	431
23443	547	457	469	459
64645	1051	1043	966	846
163786	467	422	307	331
54482	491	410	362	311
127495	65	50	30	40
1629	729	603	492	547
100506007	2	2	7	9
8634	831	809	516	500
693138	1	1	0	0
8556	62	56	96	87
105379827	0	0	0	1
54112	0	0	0	0
100128787	0	0	0	0
7412	0	0	0	0
2135	564	511	405	409
148867	538	507	364	374
51611	657	561	443	441
102606465	37	31	42	48
107985094	0	0	0	0
101928334	1	0	0	0
101928370	3	5	0	0
1901	2	9	2	2
102723784	0	0	0	0
104355286	0	0	0	0
105378872	0	0	0	0
118427	0	0	0	0
94236	0	0	0	0
107985095	0	0	0	0
105378874	0	0	0	0
112268286	0	0	0	0
107985096	0	0	0	0
1301	3	6	1	2
101928436	0	0	0	0
55599	87	83	109	91
280	9	7	4	6
648740	0	0	0	0
279	0	0	0	0
276	0	0	0	0
277	0	0	0	0
105378878	0	0	0	0
278	0	0	0	0
100129138	0	0	0	0
105378879	0	0	0	0
105378880	0	0	0	0
105378881	0	0	0	0
101928476	0	0	0	0
105378882	0	0	0	0
105378883	0	0	0	0
105378884	0	0	0	0
107985116	0	0	0	0
105378886	0	0	0	0
105378885	0	0	0	0
105378887	0	0	0	0
105378889	0	0	0	0
105378888	0	0	0	0
55170	1322	1206	528	528
22854	0	0	0	0
10451	107	89	331	302
102465839	0	0	0	0
100873946	0	0	0	0
107985124	0	0	0	0
29957	1977	1791	1408	1349
148545	0	0	0	0
653149	0	0	0	0
284611	378	295	365	349
113802	1	4	2	0
105378890	0	3	0	0
55119	1193	1056	832	834
163479	0	0	2	1
6814	377	288	207	231
105378891	4	5	3	4
254268	7	13	4	7
642864	0	0	0	0
107985159	0	0	0	0
29899	1339	1299	1086	1140
23155	813	821	668	599
22911	238	250	317	267
6884	367	440	286	298
105378892	4	3	2	1
56900	363	325	340	342
677766	1	0	0	2
127003	1	1	0	0
57535	72	70	40	51
6301	2587	2636	3818	3482
1952	1668	1685	2465	2186
84722	838	938	799	689
343263	2	2	2	0
6272	1215	1266	1702	1457
5686	2210	2073	1368	1314
284612	0	0	0	1
127002	258	280	165	141
284613	614	569	420	357
57463	83	70	121	97
105378893	0	0	0	0
83873	0	0	3	0
2773	2522	2209	1562	1406
406974	1	1	0	0
2780	16	9	6	15
271	1065	1030	1412	1290
2948	0	1	0	1
2946	0	0	1	0
2944	0	0	0	0
2949	0	0	1	0
2947	0	0	0	0
79574	0	0	0	0
107985167	0	0	0	0
1435	107	111	223	180
10768	3037	2893	3347	2970
85369	694	753	735	693
105378895	0	0	0	0
257	44	57	70	84
104355139	1	0	2	4
164153	0	3	2	1
388662	0	0	1	0
105378897	0	0	0	0
100873974	0	0	0	0
3749	96	102	237	191
440600	7	19	1	3
64783	342	372	621	585
9122	16	26	25	26
10542	825	795	769	698
101410535	1	2	2	9
84432	0	0	0	0
105378899	0	0	0	0
105378898	0	0	0	0
643160	0	0	0	0
440602	0	0	0	0
3744	0	0	0	0
3737	0	0	0	0
107985174	0	0	0	0
3738	0	0	0	0
105378901	0	0	0	0
963	0	0	0	2
55791	231	194	152	155
128338	252	226	269	252
10390	425	341	359	335
79961	1	0	0	0
107985180	0	0	1	0
1117	0	0	1	0
149620	0	0	0	0
27159	0	0	0	0
105378903	0	0	0	0
128344	0	0	0	0
105378904	0	0	0	0
441897	0	0	0	0
5016	6	1	9	16
79084	1953	1979	1084	943
515	3610	3372	2215	2134
128346	28	29	15	12
57413	0	0	0	0
140	0	0	0	0
5906	789	684	592	606
100129269	29	26	37	40
107985184	5	8	7	3
55924	47	52	27	16
100506343	0	0	0	1
101928718	1	0	1	2
11218	601	645	282	301
3752	1	0	0	1
100874295	0	0	0	0
100873995	0	0	0	0
643355	0	0	0	0
105378906	0	0	0	0
105378909	0	0	0	0
55917	603	577	631	572
100422976	0	0	1	0
7482	48	47	89	91
54879	401	420	307	310
829	3088	2638	1768	1764
4343	2325	2413	2790	2505
389	2559	2696	3237	2840
333926	36	37	160	135
105378910	0	0	1	0
284467	14	17	52	51
100996702	0	0	0	0
105378912	0	0	0	0
105378911	0	0	1	2
113218506	0	0	0	0
6566	3207	3005	2367	2382
246182	13	6	4	6
100506392	85	55	106	92
107985189	2	3	3	9
100996251	2	6	13	6
9860	322	303	359	361
643441	0	0	0	0
260425	317	268	330	314
10745	313	234	253	245
54665	239	268	297	299
100287722	68	80	53	53
26191	12	7	10	8
440603	4	1	0	0
10717	290	264	203	233
64858	571	539	508	457
101928846	1	4	3	1
204851	1816	1766	1874	1826
56944	0	0	0	1
148281	0	0	0	0
107985443	0	0	0	0
51592	898	790	588	577
105378913	8	3	1	1
10286	863	805	373	399
105378914	3	1	2	3
163259	86	80	149	132
270	0	0	0	0
4893	2477	2193	1534	1342
7812	10344	9438	6880	6831
80143	1167	985	762	798
6847	0	0	1	0
105378915	0	0	0	0
7252	0	0	0	0
10100	19	15	4	6
105378916	0	0	0	0
112840934	1	0	0	0
4803	25	29	86	69
112268234	0	0	0	0
112268287	0	0	0	0
81839	2075	1908	1238	1276
845	0	0	0	0
4808	0	0	0	0
101928995	0	0	0	0
101928977	0	1	4	0
55356	34	53	131	94
126868	0	0	0	0
105378918	0	0	0	0
107985190	0	0	0	0
105378919	0	0	0	0
105378920	0	0	0	0
476	9357	9378	8733	7685
84852	1582	1591	1395	1277
101929023	0	0	0	0
112268235	9	4	3	7
965	155	121	103	124
105378925	0	1	0	0
100616384	0	0	0	0
3321	1185	1134	1691	1461
105378924	1	1	3	7
100302117	0	0	0	0
388667	0	0	0	0
105378926	0	0	0	0
914	0	0	0	0
105378927	0	0	0	0
5738	2506	2492	2572	2289
9398	618	586	613	544
101929099	23	22	20	21
8458	2006	1993	1858	1873
100126331	0	0	0	0
80263	117	99	152	128
79679	2	6	9	5
104355292	0	0	0	0
10905	897	819	699	620
100996263	0	0	0	0
54855	0	2	9	1
105378929	0	2	0	0
54834	459	452	519	499
10885	2562	2393	1901	1800
200162	126	143	96	110
105378930	0	0	0	0
107985447	0	0	0	0
6913	6	7	3	0
105378933	0	1	0	0
107985191	0	0	0	0
10352	653	689	427	402
104472716	0	0	0	0
101929147	130	111	88	89
107985192	0	0	0	0
105378934	0	0	0	0
51179	0	0	0	0
100874270	0	0	0	0
3284	0	0	0	0
105378935	0	0	0	0
3283	0	0	1	1
128102	0	0	4	2
644242	2	0	10	23
90874	501	513	789	766
105378937	0	0	0	1
26227	712	712	1863	1665
105378936	11	21	21	10
3158	0	0	0	0
83998	0	0	0	0
105378938	0	0	0	0
343505	0	0	0	0
11085	0	0	0	0
4853	2333	2292	2802	2454
101929178	0	0	0	1
105378939	1	0	1	0
105378940	0	0	0	2
9554	1031	1011	832	793
107985522	0	1	1	0
105378941	0	0	0	0
105378954	6	5	11	17
101929788	0	0	1	0
728841	591	564	760	671
107985523	15	13	14	14
767846	15	13	22	25
100996724	103	108	170	186
107985524	22	27	21	26
105378944	1	0	1	0
105378943	0	0	0	0
101929796	38	30	35	59
101060684	449	410	521	484
107985762	0	0	0	1
101954277	1	0	0	0
653505	1	0	0	0
728855	3	6	10	7
100996720	4	3	9	5
101954264	0	0	0	0
107985763	0	0	0	0
105369199	0	0	0	0
101929798	8	5	4	5
107985748	0	0	0	0
107985749	0	0	0	0
107985750	0	0	0	0
106479023	0	0	0	0
2210	0	0	0	0
100996318	1	0	0	0
337875	0	0	0	0
653820	307	288	384	376
653464	263	249	353	364
107985193	1	1	0	1
100873165	0	0	1	0
107985194	0	0	1	1
647121	7	4	4	2
107985195	0	0	0	0
101929814	0	0	0	0
105371172	0	0	0	0
105371175	0	0	0	0
107985200	0	0	0	0
107985201	0	0	0	0
101927452	0	0	0	0
112268275	0	0	0	0
112268273	0	0	0	0
100189261	0	0	0	0
101954269	0	0	0	0
26863	0	0	0	0
791227	0	0	0	0
105369140	0	0	0	0
100189142	0	0	0	0
100189326	0	0	0	0
199882	0	0	0	0
100189356	0	0	0	0
338391	0	0	0	0
100132417	0	0	0	0
440686	0	0	1	0
105371209	0	0	0	0
554282	168	173	233	228
100996712	135	141	186	171
105371207	0	0	0	0
105371206	0	0	0	0
100996732	0	0	0	0
101060524	0	0	0	0
101927333	0	0	0	0
105371196	0	0	0	0
730262	0	0	0	0
105373467	1	2	1	2
101954267	1	0	1	1
100189323	0	2	0	0
284565	589	558	687	708
105371211	0	0	0	0
6063	0	0	0	0
105379574	0	0	0	0
100189127	0	0	1	0
728945	0	0	0	0
101929826	0	0	0	0
105371214	0	0	0	0
105371215	0	0	0	0
101927429	0	0	0	0
1818	0	0	0	0
645166	0	0	0	0
105371216	0	0	0	0
105371217	0	0	0	0
107985528	0	0	0	0
647135	294	242	383	355
107985595	0	0	0	0
728833	229	189	288	261
105371219	0	0	2	0
107985754	0	0	0	0
101929805	1	0	0	0
107985614	0	0	0	0
107985615	0	0	0	0
103091866	30	27	96	92
100996740	20	23	39	49
645142	0	0	0	0
101954266	3	0	0	1
7214	0	0	0	0
100288142	556	547	552	565
105371312	88	88	98	78
105371288	0	0	0	1
107985755	0	0	0	1
107985751	0	0	0	0
101929780	97	92	117	97
653519	167	171	157	140
5174	8	9	17	12
11126	3	3	2	4
27246	714	678	632	594
10623	761	726	457	428
200035	79	63	84	76
10401	635	652	849	796
102466191	0	0	0	1
148741	0	0	0	0
107985593	0	0	0	0
8515	2	2	7	5
8799	188	197	211	269
114814	147	138	103	109
9939	1641	1519	908	817
105371260	410	409	251	229
128077	184	185	219	178
84265	167	175	190	180
284615	16	17	35	47
10628	0	0	0	0
148738	0	0	0	0
100189384	0	0	0	0
100189064	0	0	0	0
100188991	0	0	0	0
100189198	0	0	0	0
107985594	0	0	0	2
101954276	2	0	1	0
101928979	3	3	10	7
100132406	392	376	401	405
388677	172	171	261	225
105371254	3	1	1	2
170688	102	100	110	109
102724364	45	46	47	56
105371242	0	0	0	0
107985756	0	0	0	0
112268274	0	0	0	0
100996756	2	0	5	3
105371235	0	1	0	0
105371233	0	0	0	0
107985591	0	0	0	1
100288805	2	6	0	2
149013	542	498	378	331
728989	1	1	0	1
105371231	0	0	0	0
100189334	0	0	0	0
101447996	0	0	0	0
644861	0	0	0	0
5565	631	544	764	660
9557	1063	1033	1050	944
171423	159	171	147	125
2330	40	45	28	36
100289211	0	1	1	1
607	442	464	460	438
51205	202	186	311	247
102723321	0	0	0	0
105371230	0	0	0	0
2702	2	2	7	0
2703	0	0	0	0
105371229	0	0	0	2
51463	141	138	151	132
100034743	4	1	5	3
105371228	1	0	3	6
100189140	0	0	0	1
26864	0	0	0	0
100189193	0	0	0	0
728920	0	0	0	0
200030	260	251	246	214
105371227	0	0	0	0
100505824	0	0	0	0
101927468	0	0	0	0
100189056	0	0	0	0
105371226	0	0	0	0
284561	0	1	1	0
100189307	0	0	0	0
105371225	0	0	1	0
100189174	0	0	0	0
100188998	0	0	0	0
100847044	0	0	0	0
101954273	0	0	2	0
102466225	0	0	0	0
100132057	0	2	4	1
101954272	0	0	0	0
107985525	0	1	0	0
388685	25	24	36	40
105371224	13	13	21	15
644591	0	0	0	0
100189005	0	0	0	0
25832	430	402	463	487
100996763	125	95	173	160
105371223	2	1	1	1
105371222	0	0	0	0
440672	125	114	128	123
100996517	23	20	21	22
9659	525	600	634	569
112268272	4	3	5	6
400818	367	399	485	465
101929790	0	0	1	0
102723348	1	2	0	1
653513	3	5	3	4
100996716	27	24	26	27
105371403	0	1	0	0
100996717	115	97	142	130
101060226	664	640	708	750
107985752	0	0	0	0
653598	0	0	0	0
57234	10	13	15	13
100189257	0	0	0	0
112268236	2	2	7	7
644634	4	3	12	13
107985753	0	0	0	0
100189228	0	0	0	0
102723955	1	0	0	0
105371406	0	0	0	0
100189059	0	0	0	0
2209	0	0	1	0
440689	0	4	4	4
112268237	3	1	9	4
653604	0	0	0	1
8370	20	16	10	13
126961	5	3	4	8
8337	29	33	65	64
337873	30	27	24	29
723790	29	33	67	63
333932	5	3	4	7
112268238	20	29	20	28
554313	16	13	7	12
8349	30	38	46	47
8338	2	2	2	0
317772	2	0	1	1
51027	138	164	187	166
9900	7	4	1	2
10262	3214	3312	1968	1845
10903	145	141	262	244
56957	439	399	525	440
105371427	5	9	5	1
11311	445	478	365	328
51177	15	10	9	9
105371433	2	0	0	0
81611	2228	1986	1194	1247
23632	221	202	203	167
109616989	1	2	1	2
51107	2258	2407	2581	2179
79630	3	1	0	0
148523	0	1	0	0
105371434	0	1	0	0
54460	1032	1005	973	919
9129	1215	1119	767	728
23248	708	674	708	666
80222	719	655	785	656
102465529	0	0	1	0
1893	169	165	319	280
100874054	2	3	0	6
100289061	19	13	48	46
54507	166	128	558	484
100422997	1	2	2	2
574406	1	3	2	3
4170	5135	4463	3318	2989
107985203	1	3	0	1
2029	2357	2242	2058	1754
112268239	6	1	5	4
55204	278	266	367	397
84072	0	0	0	0
1520	0	0	0	0
1513	14	11	25	12
405	482	511	714	647
100996521	0	0	0	0
107985204	5	1	3	0
9869	777	684	795	798
29956	2472	2480	2093	1854
105371438	0	2	1	1
8416	117	160	366	300
55793	143	118	280	268
58497	360	340	443	384
149428	8	9	16	15
54964	97	87	77	56
56882	2202	2128	1429	1330
10962	18	27	24	14
126626	69	50	68	73
10500	25	15	41	25
388695	96	114	179	167
100534012	211	255	180	182
79626	1	1	0	0
79005	217	260	180	184
29765	14	7	5	11
6944	811	854	766	731
8394	1808	1714	1987	1714
5710	3070	3256	2909	2533
100507670	8	9	11	15
57592	530	512	641	491
5298	1138	1170	1130	1074
5993	455	462	887	850
101927886	1	3	2	1
8991	0	0	0	0
5692	4249	4512	3883	3351
23126	804	904	1059	964
57530	915	1001	1172	1136
7286	618	683	386	346
693139	0	0	0	0
81609	463	491	502	412
11189	125	119	119	114
284485	0	0	0	0
65005	1028	937	740	662
51686	202	177	153	136
11022	233	197	241	221
109729141	3	10	9	4
339398	0	0	0	0
6097	0	0	1	0
100191040	1	1	1	1
100132111	0	2	2	1
284486	0	0	0	0
117145	5	3	3	0
6281	5162	4791	3781	3473
105371441	19	20	15	19
105371442	0	0	2	0
441908	2	0	1	0
6282	4806	4712	4546	4145
101927949	4	6	5	4
100131107	0	0	0	0
126637	0	0	0	0
7062	0	0	0	0
126638	0	0	0	0
112268240	1	0	0	0
388697	58	62	42	34
2312	858	862	144	151
339400	33	34	11	13
388698	0	1	0	0
49860	0	0	0	0
254910	0	0	0	0
54544	0	0	0	0
353145	0	0	0	0
84648	0	0	0	0
353144	0	0	0	0
353143	0	0	0	0
353142	0	0	0	0
388699	0	0	0	0
353141	0	0	0	0
353140	0	0	0	0
26239	0	0	0	0
353139	0	0	0	0
199834	0	0	0	0
100129271	0	0	0	0
448834	0	0	0	0
353137	0	0	0	0
353135	0	0	0	0
353134	0	0	0	0
353133	0	0	0	0
353132	0	0	0	0
353131	0	0	0	0
448835	0	0	0	0
105371444	0	0	0	0
105371445	0	0	0	0
4184	0	0	0	0
3713	0	0	0	0
101927988	0	0	0	0
163778	0	0	0	0
6698	0	0	0	0
6707	0	0	0	0
105371446	0	0	0	0
6699	0	0	0	0
6703	0	0	1	0
6700	0	0	0	0
6701	0	0	0	0
6704	0	0	0	0
6705	0	0	0	0
6702	0	0	0	0
6706	0	0	0	0
101928009	0	0	0	0
149018	0	0	0	0
574414	0	0	0	0
4014	0	0	0	0
114771	0	0	0	0
57115	0	0	1	0
6280	39	38	105	109
6283	0	0	2	0
6279	0	0	0	2
338324	0	0	0	0
6278	0	0	0	0
6277	583	573	1094	913
6276	2	0	0	1
6275	1	6	8	7
101928034	8	6	4	2
6274	9	19	6	8
6273	2876	2806	2062	1843
140576	2949	2875	2722	2410
57402	714	738	1224	1109
6284	753	688	704	622
6271	20	21	21	16
26097	1267	1228	848	766
23557	579	522	395	358
3608	4598	4616	3991	3710
100189015	0	0	0	0
4881	0	0	0	1
102466879	0	0	0	0
65123	1094	1117	1058	942
11000	335	364	321	278
343052	0	0	0	0
57459	588	594	841	747
101928059	27	24	31	29
9909	866	890	1080	983
200186	782	728	1011	913
27173	3434	3322	3311	2785
102465441	2	2	2	2
148327	79	81	99	95
10899	1626	1624	1514	1295
5872	611	541	712	772
6232	7726	8300	9506	8673
91181	2	1	2	2
100847024	0	0	0	0
7170	10537	10070	7322	6486
100126346	0	0	0	0
388701	0	0	0	0
25912	2196	2198	2895	2522
9898	3545	3664	3346	2936
109617023	8	3	7	9
10456	1267	1254	1479	1349
89872	0	0	2	2
57198	0	0	1	0
101928101	0	0	2	0
3570	170	195	157	134
126669	37	32	30	26
126668	0	0	0	0
55585	1184	1268	978	901
100874097	105	127	98	85
107985206	0	0	0	0
1141	1004	1020	823	766
103	4491	4477	4002	3581
3782	0	0	0	0
105371449	1	0	1	0
10654	201	217	195	193
57326	206	183	542	430
90780	982	935	1123	919
101928120	170	170	142	133
